user_id,text_id,text_id_ordered,text,timestamp,collection_phase,is_words,valence,arousal,vector_10_soft,vector_15_binary,vector_15_soft,vector_20_binary,vector_20_soft,vector_10_binary,vector_10_binary_llm,vector_10_binary_llm_text1,vector_10_binary_llm_text2,state_change_val,state_change_aro,train
170,4334,2662,"I donâ€™t really have any intense feelings right now . Neutral . Numb . Itâ€™s the end of the day and Iâ€™m halfway there . A little bit stressed , a little bit excited . Iâ€™m also feeling a bit conflicted . Iâ€™m in a dilemma about what I should be doing .",16/11/2024 22:14,7,FALSE,0,1,"0.1404,0.0438,0.0515,0.1174,0.1235,0.0416,0.1392,0.1326,0.0732,0.1368","1,0,0,0,0,0,1,1,0,1,0,0,0,1,0","0.0906,0.0279,0.0332,0.0748,0.0762,0.0266,0.0873,0.0858,0.0471,0.0873,0.0785,0.083,0.0311,0.0888,0.0817","1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0","0.0716,0.0221,0.0299,0.0571,0.0601,0.0212,0.0692,0.0678,0.0389,0.0698,0.0614,0.0662,0.0244,0.0703,0.0649,0.0288,0.021,0.0655,0.0652,0.0247","1,0,0,0,1,0,1,1,0,1","0,0,0,1,1,0,0,1,0,0","Energetic / Motivated, Anxious / Worried, Neutral / Indifferent","Energetic / Motivated, Anxious / Worried, Neutral / Indifferent",1,0,train
170,4335,2663,"Iâ€™m feeling happy , excited , and hopeful . I finally finished the assignments that are due and have a few left . Of the few , Iâ€™ve already planned accordingly so I think Iâ€™ll be able to get things done . Excited because thereâ€™s a week left until Thanksgiving Break !",17/11/2024 12:04,7,FALSE,1,1,"0.0654,0.1503,0.152,0.0944,0.0588,0.1409,0.0646,0.0601,0.14,0.0735","0,1,1,0,0,1,0,0,1,0,0,0,1,0,0","0.0462,0.1053,0.1055,0.0662,0.045,0.0992,0.0449,0.0429,0.0981,0.0503,0.0412,0.0565,0.1105,0.047,0.0413","0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1","0.0327,0.0749,0.0746,0.0492,0.0325,0.0723,0.0319,0.0304,0.0676,0.0353,0.0291,0.0368,0.0778,0.0335,0.0294,0.0765,0.0689,0.0404,0.0315,0.0747","0,1,1,1,0,1,0,0,1,0","0,1,0,1,0,0,0,0,1,0","Happy / Positive, Energetic / Motivated, Satisfied / Relieved","Happy / Positive, Energetic / Motivated, Satisfied / Relieved",-2,1,train
170,4336,2664,Iâ€™m at work right now and Iâ€™m definitely feeling an adrenaline from hustling around trying to get different tasks completed . Iâ€™m a little apprehensive as well . And mixed in the midst is tiredness . Iâ€™m a bit stress at well . I donâ€™t even know why . Itâ€™s a mix of all types of feelings .,17/11/2024 17:26,7,FALSE,-1,2,"0.1188,0.0652,0.078,0.1301,0.096,0.0585,0.1181,0.1058,0.1018,0.1278","1,0,0,1,0,0,0,0,0,1,0,1,0,1,0","0.0793,0.0427,0.0519,0.0857,0.063,0.0386,0.0758,0.0714,0.0675,0.0834,0.063,0.0831,0.0487,0.0798,0.0661","0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0","0.0606,0.0329,0.045,0.0665,0.049,0.0306,0.0584,0.0549,0.0529,0.0642,0.0478,0.0614,0.0373,0.0617,0.0512,0.0413,0.0291,0.065,0.0526,0.0375","1,0,0,1,0,0,1,1,0,1","1,0,0,1,1,0,0,0,0,0","Tired / Fatigued, Energetic / Motivated, Anxious / Worried","Tired / Fatigued, Energetic / Motivated, Anxious / Worried",1,-2,train
170,4337,2665,"A few minutes ago , I accidentally clicked submit to a quiz without checking my answers . As expected , I got a question wrong . Every time I would tell myself to slow down , to think before I act , but every time I end up doing just the opposite . As a result , I feel very regretful . Thoughts if I should haveâ€™s constantly bombard my brain . However , thereâ€™s enough reset button .",17/11/2024 22:02,7,FALSE,0,0,"0.1419,0.0412,0.0478,0.112,0.1326,0.0398,0.1401,0.1394,0.0685,0.1367","1,0,0,0,0,0,1,1,0,1,0,0,0,1,0","0.0908,0.0261,0.0306,0.071,0.0809,0.0252,0.0885,0.0888,0.0437,0.0864,0.0842,0.0825,0.0287,0.0868,0.0857","1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0","0.072,0.0207,0.0275,0.0537,0.0636,0.0201,0.0707,0.0705,0.0364,0.0685,0.0663,0.0679,0.0226,0.0691,0.0683,0.0267,0.0201,0.0643,0.0683,0.0229","1,0,0,0,1,0,1,1,0,1","0,0,0,0,1,1,0,1,0,0","Anxious / Worried, Sad / Lonely, Neutral / Indifferent","Anxious / Worried, Sad / Lonely, Neutral / Indifferent",-1,0,train
170,4338,2666,I feel a bit sleep . Not sure what the sufficient number of hours is for me . Iâ€™ve been averaging maybe 7-8 hours and yet still wake up feeling tired and sleepy the next day . Iâ€™m also feeling a bit sluggish . I was supposed to start doing work an hour ago but I ended up procrastinating and scrolling instead .,18/11/2024 12:02,7,FALSE,-1,0,"0.1458,0.0399,0.0464,0.109,0.1366,0.0384,0.1412,0.1418,0.0665,0.1343","1,0,0,0,0,0,1,1,0,0,0,0,0,1,1","0.093,0.0252,0.0296,0.069,0.0814,0.0243,0.09,0.0901,0.0424,0.0854,0.0862,0.0796,0.0279,0.0871,0.0889","1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0","0.074,0.02,0.0269,0.0523,0.0639,0.0194,0.0717,0.0716,0.0353,0.0688,0.0678,0.066,0.022,0.0694,0.0709,0.0256,0.0194,0.0623,0.0705,0.0222","1,0,0,0,1,0,1,1,0,1","1,0,0,0,1,0,0,1,0,0","Tired / Fatigued, Anxious / Worried, Neutral / Indifferent","Tired / Fatigued, Anxious / Worried, Neutral / Indifferent",0,2,train
170,4339,2667,"Current feelings : guilt , uncertainty , and stress . I feel guilty because I spent the last 4 hours watching a show when I should ' ve started doing my work . Although they ' re not due tomorrow , I have more work planned for tomorrow . If I don ' t complete the planned assignments for today , all the tasks would end up snowballing and building up . I don ' t want that to happen .",18/11/2024 22:16,7,FALSE,-1,2,"0.1388,0.0442,0.0514,0.1192,0.1236,0.0423,0.1369,0.1322,0.0741,0.1372","1,0,0,0,0,0,1,1,0,1,0,0,0,1,0","0.0897,0.0282,0.0332,0.0762,0.0771,0.0271,0.0861,0.0855,0.0477,0.0877,0.0788,0.083,0.0312,0.0871,0.0813","1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0","0.0706,0.0223,0.0296,0.0581,0.0607,0.0215,0.0683,0.0675,0.0395,0.0699,0.0616,0.0674,0.0244,0.0689,0.0644,0.0293,0.0213,0.0653,0.0648,0.0247","1,0,0,0,1,0,1,1,0,1","0,0,0,0,1,1,1,0,0,0","Anxious / Worried, Sad / Lonely, Annoyed / Angry","Anxious / Worried, Sad / Lonely, Annoyed / Angry",2,-1,train
170,4340,2668,"content , hopeful , happy , stressed , excited",19/11/2024 12:02,7,TRUE,1,1,,"0,1,0,0,0,3,0,0,0,0,0,0,0,1,0",,"0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0",,"0,1,0,0,0,3,1,0,0,0","0,3,0,1,1,0,0,0,0,0","Happy / Positive, Energetic / Motivated, Anxious / Worried","Happy / Positive, Happy / Positive, Happy / Positive, Energetic / Motivated, Anxious / Worried",-3,0,train
170,4341,2669,"Sad , Uncomfortable , Unsure , Lost , Confused",19/11/2024 17:23,7,TRUE,-2,1,,"0,0,0,0,1,0,1,3,0,0,0,0,0,0,0",,"0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0",,"0,0,0,0,1,0,2,2,0,0","0,0,0,0,1,1,0,2,0,1","Anxious / Worried, Sad / Lonely, Neutral / Indifferent, Unwell / Physical State","Anxious / Worried, Sad / Lonely, Neutral / Indifferent, Neutral / Indifferent, Unwell / Physical State",0,0,test
170,4342,2670,"Absolutely frustrated , angsty , confused , lost , regretful , unsure ... I made a terrible decision a few hours ago and now I ' m trying to figure out a wait to straighten myself , get a grip on myself , and get back on track so I can move in the right direction . Sometimes it really takes a moment of careless impulsivity to make you question the decisions you make in life .",19/11/2024 22:06,7,FALSE,-2,1,"0.1327,0.051,0.0596,0.1215,0.1153,0.0479,0.1318,0.1246,0.0816,0.1341","1,0,0,0,0,0,1,0,0,1,0,1,0,1,0","0.0864,0.0328,0.0388,0.0783,0.0734,0.0309,0.083,0.0817,0.0529,0.0863,0.074,0.0827,0.0363,0.0856,0.0767","1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0","0.0674,0.0257,0.0341,0.0597,0.0575,0.0246,0.0652,0.0639,0.0431,0.0679,0.0574,0.0649,0.0281,0.0671,0.0604,0.0338,0.0241,0.0656,0.0609,0.0286","1,0,0,1,0,0,1,1,0,1","0,0,0,0,1,1,1,0,0,0","Anxious / Worried, Sad / Lonely, Annoyed / Angry","Anxious / Worried, Sad / Lonely, Annoyed / Angry",,,na
171,4359,2671,"nervous , anxious , worried , overwhelmed , busy",10/10/2024 12:01,7,TRUE,-1,2,,"1,0,0,0,0,0,0,0,0,0,0,1,0,3,0",,"1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0",,"1,0,0,0,0,0,3,0,0,1","0,0,0,0,4,0,0,0,0,1","Anxious / Worried, Unwell / Physical State","Anxious / Worried, Anxious / Worried, Anxious / Worried, Anxious / Worried, Unwell / Physical State",0,-2,train
171,4360,2672,I am feeling a bit tired and out of energy for the day . I am much less worried than this morning but now feel a little drained . I am ready to be done with my work day and relax with my partner and my dog on the couch .,10/10/2024 17:49,7,FALSE,-1,0,"0.1137,0.075,0.0879,0.123,0.0961,0.0667,0.1091,0.1011,0.1109,0.1164","1,0,0,1,0,0,0,0,1,1,0,1,0,0,0","0.076,0.0495,0.0586,0.0816,0.0652,0.0443,0.0721,0.0682,0.074,0.077,0.0631,0.0757,0.0559,0.0736,0.0653","1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0","0.0574,0.0376,0.0499,0.0623,0.0502,0.0348,0.0548,0.0517,0.0565,0.0591,0.0473,0.0564,0.0422,0.0561,0.0499,0.0468,0.0329,0.0593,0.0528,0.0421","1,0,0,1,0,0,1,0,1,1","1,0,1,0,1,0,0,0,0,0","Tired / Fatigued, Calm / Relaxed, Anxious / Worried","Tired / Fatigued, Calm / Relaxed, Anxious / Worried",2,0,train
171,4361,2673,"calm , content , relaxed , tired , still",10/10/2024 22:01,7,TRUE,1,0,,"0,1,1,1,0,1,0,0,0,0,0,0,0,0,1",,"0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0",,"0,1,1,1,1,1,0,0,0,0","1,1,3,0,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Calm / Relaxed","Tired / Fatigued, Happy / Positive, Calm / Relaxed, Calm / Relaxed, Calm / Relaxed",-1,0,train
171,4362,2674,"tired , sleepy , low energy , calm , content",11/10/2024 12:00,7,TRUE,0,0,,"0,1,0,1,0,0,0,0,0,0,1,0,0,0,2",,"0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0",,"1,1,0,1,2,0,0,0,0,0","3,1,1,0,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Calm / Relaxed","Tired / Fatigued, Tired / Fatigued, Tired / Fatigued, Happy / Positive, Calm / Relaxed",0,2,train
171,4363,2675,I am feeling anxious to be done with my work day and relax . I know I have to study a lot this weekend so really looking forward to the break . I ' m really motivated to finish my work at the moment though and feeling good overall .,11/10/2024 17:01,7,FALSE,0,2,"0.0515,0.181,0.1699,0.0795,0.048,0.1755,0.0516,0.0483,0.1362,0.0585","0,1,1,0,0,1,0,0,1,0,0,0,1,0,0","0.0371,0.1298,0.1204,0.057,0.0374,0.1263,0.0368,0.0351,0.0974,0.041,0.0344,0.0463,0.1282,0.0384,0.0342","0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1","0.0257,0.0905,0.0796,0.0422,0.0265,0.0896,0.0256,0.0244,0.0643,0.0281,0.0239,0.0294,0.0892,0.0267,0.0239,0.0807,0.0861,0.0328,0.0254,0.0854","0,1,1,1,0,1,0,0,1,0","0,1,0,1,1,0,0,0,0,0","Happy / Positive, Energetic / Motivated, Anxious / Worried","Happy / Positive, Energetic / Motivated, Anxious / Worried",1,-1,train
171,4364,2676,"happy , content , comfy , cozy , calm",11/10/2024 22:01,7,TRUE,1,1,,"0,2,0,1,0,2,0,0,0,0,0,0,0,0,0",,"0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0",,"0,2,0,1,0,2,0,0,0,0","0,2,3,0,0,0,0,0,0,0","Happy / Positive, Calm / Relaxed","Happy / Positive, Happy / Positive, Calm / Relaxed, Calm / Relaxed, Calm / Relaxed",-1,-1,train
171,4365,2677,"I am feeling like I had a productive morning but my energy is waning . I have to study all day today and that is leaving me feeling a little drained . I am ready to sit on the couch and relax , or at least just get off my feet for a bit .",12/10/2024 12:02,7,FALSE,0,0,"0.1408,0.0457,0.0534,0.1176,0.1237,0.0433,0.1347,0.1307,0.0757,0.1345","1,0,0,0,0,0,1,1,0,1,0,0,0,1,0","0.0909,0.0291,0.0344,0.0753,0.0772,0.0277,0.086,0.0846,0.0488,0.0864,0.0785,0.0809,0.0325,0.0859,0.0817","1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0","0.0715,0.0229,0.0311,0.0574,0.0607,0.022,0.0679,0.0666,0.0398,0.0696,0.0612,0.0657,0.0254,0.0678,0.0647,0.0297,0.0217,0.0636,0.065,0.0254","1,0,0,0,1,0,1,1,0,1","1,0,1,0,0,0,0,1,0,0","Tired / Fatigued, Calm / Relaxed, Neutral / Indifferent","Tired / Fatigued, Calm / Relaxed, Neutral / Indifferent",1,2,train
171,4366,2678,I am generally feeling good . I am a bit sleepy but i ' ve been fairly motivated to study today . I am enjoying studying while watching football with my partner at home . I think I have several more hours in me .,12/10/2024 17:01,7,FALSE,1,2,"0.0584,0.1627,0.1657,0.0908,0.0518,0.148,0.0575,0.0528,0.1457,0.0667","0,1,1,0,0,1,0,0,1,0,0,0,1,0,0","0.0418,0.1152,0.1169,0.0645,0.0397,0.1054,0.0408,0.0381,0.1032,0.0463,0.0367,0.0519,0.1204,0.0422,0.0369","0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1","0.0292,0.0813,0.0817,0.0484,0.0286,0.0769,0.0287,0.0268,0.0695,0.0322,0.0257,0.0334,0.0847,0.0298,0.026,0.0781,0.0719,0.0372,0.0281,0.0819","0,1,1,1,0,1,0,0,1,0","1,1,0,1,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Energetic / Motivated","Tired / Fatigued, Happy / Positive, Energetic / Motivated",-1,-2,train
171,4367,2679,"calm , content , tired , drained , happy",12/10/2024 22:12,7,TRUE,0,0,,"0,1,0,1,0,1,0,0,0,0,1,0,0,0,1",,"0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0",,"0,1,0,1,2,1,0,0,0,0","2,2,1,0,0,0,0,0,0,0","Tired / Fatigued, Happy / Positive, Calm / Relaxed","Tired / Fatigued, Tired / Fatigued, Happy / Positive, Happy / Positive, Calm / Relaxed",1,0,train
171,4368,2680,I am generally feeling good this morning . I indulged in some drinks last night but didn ' t go too far . I have a lot more studying to do today and am feeling less motivated than yesterday but know I can push through .,13/10/2024 12:15,7,FALSE,1,0,"0.0819,0.1162,0.1324,0.1148,0.0691,0.1011,0.0798,0.0721,0.1408,0.0918","0,1,1,1,0,0,0,0,1,0,0,0,1,0,0","0.0573,0.0797,0.0917,0.0793,0.0504,0.0699,0.0545,0.0506,0.0973,0.0625,0.0476,0.0654,0.0888,0.0566,0.0483","0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1","0.0413,0.0581,0.0712,0.0601,0.0376,0.0532,0.0397,0.0367,0.0697,0.045,0.0341,0.0452,0.0642,0.0413,0.0353,0.0655,0.0491,0.0497,0.0388,0.064","0,1,1,1,0,1,0,0,1,0","0,1,0,1,1,0,0,0,0,0","Happy / Positive, Energetic / Motivated, Anxious / Worried","Happy / Positive, Energetic / Motivated, Anxious / Worried",-2,0,train
171,4369,2681,"tired , sleepy , sluggish , unmotivated , lazy",13/10/2024 17:01,7,TRUE,-1,0,,"0,0,0,0,0,0,0,0,0,1,1,0,0,0,3",,"0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0",,"1,0,0,0,3,0,0,0,0,1","5,0,0,0,0,0,0,0,0,0",Tired / Fatigued,"Tired / Fatigued, Tired / Fatigued, Tired / Fatigued, Tired / Fatigued, Tired / Fatigued",0,2,train
171,4370,2682,"nervous , anxious , anticipatory , motivated , ready",13/10/2024 22:01,7,TRUE,-1,2,,"0,2,0,1,0,0,0,0,0,0,0,0,0,2,0",,"0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0",,"0,2,0,1,0,0,2,0,0,0","0,0,0,2,3,0,0,0,0,0","Energetic / Motivated, Anxious / Worried","Energetic / Motivated, Energetic / Motivated, Anxious / Worried, Anxious / Worried, Anxious / Worried",0,-2,train
171,4371,2683,I am relieved that my big exam is over . I ' m happy with the result but also just drained and tired and ready for a nap . I wish I didn ' t have to leave the house again later today . I ' m looking forward to sitting on the couch to veg out for a bit .,14/10/2024 12:16,7,FALSE,-1,0,"0.105,0.0866,0.1,0.1219,0.088,0.0774,0.0982,0.0918,0.1215,0.1097","1,0,0,1,0,0,0,0,1,1,0,1,0,0,0","0.0709,0.0576,0.0668,0.0815,0.0612,0.0519,0.0661,0.0624,0.0815,0.0723,0.0582,0.0756,0.0661,0.0674,0.0604","0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0","0.053,0.0433,0.0563,0.0628,0.0465,0.0403,0.0497,0.0468,0.0611,0.0555,0.0434,0.0553,0.0494,0.0508,0.0456,0.0521,0.038,0.0555,0.0473,0.0473","1,0,1,1,0,0,0,0,1,1","1,1,0,0,0,0,0,0,1,0","Tired / Fatigued, Happy / Positive, Satisfied / Relieved","Tired / Fatigued, Happy / Positive, Satisfied / Relieved",1,2,train
171,4372,2684,"After relaxing most of the day , I hit a burst of motivation and productivity and got some good cleaning and organizing done around the house . I feel tired and drained but have enough energy to push through this event tonight and then get home and collapse .",14/10/2024 17:01,7,FALSE,0,2,"0.0963,0.0969,0.112,0.119,0.0816,0.0849,0.0929,0.0859,0.1265,0.104","0,0,1,1,0,0,0,0,1,0,0,1,1,0,0","0.0658,0.0652,0.0762,0.0806,0.058,0.0575,0.062,0.0592,0.0859,0.0693,0.0549,0.0716,0.0729,0.0647,0.0562","0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0","0.0485,0.0484,0.0614,0.0611,0.0437,0.0445,0.0462,0.0438,0.0632,0.0516,0.0403,0.0505,0.0536,0.0482,0.0419,0.0582,0.0413,0.0547,0.0448,0.0539","0,1,1,1,0,0,0,0,1,1","1,0,0,1,0,0,0,0,1,0","Tired / Fatigued, Energetic / Motivated, Satisfied / Relieved","Tired / Fatigued, Energetic / Motivated, Satisfied / Relieved",1,0,train
171,4373,2685,"Being out tonight for an event really did energize me . I also got extra physical effort in because I had to tote cases of alcohol back and forth to the event venue . I felt the event went well and I ' m pleased with that , and I also feel more energized than I did earlier today .",14/10/2024 22:52,7,FALSE,1,2,"0.0526,0.1773,0.168,0.0819,0.0486,0.1714,0.0526,0.0492,0.1378,0.0605","0,1,1,0,0,1,0,0,1,0,0,0,1,0,0","0.0379,0.127,0.1189,0.0587,0.0379,0.1231,0.0375,0.0357,0.0986,0.0423,0.0348,0.0478,0.1261,0.039,0.0346","0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1","0.0262,0.0888,0.0793,0.0434,0.0269,0.0875,0.0262,0.0249,0.0656,0.029,0.0242,0.0304,0.0881,0.0273,0.0242,0.0798,0.0842,0.034,0.0258,0.0841","0,1,1,1,0,1,0,0,1,0","0,1,0,1,0,0,0,0,1,0","Happy / Positive, Energetic / Motivated, Satisfied / Relieved","Happy / Positive, Energetic / Motivated, Satisfied / Relieved",-1,0,train
171,4374,2686,"I am feeling a little sluggish , but somehow still motivated for my work day . I ' ve had a productive morning so far . I also feel motivated to try to get back on track and stay on track with healthy eating and movement this week .",15/10/2024 12:01,7,FALSE,0,2,"0.071,0.1364,0.1509,0.1038,0.0618,0.1175,0.0703,0.064,0.1446,0.0797","0,1,1,0,0,1,0,0,1,0,0,0,1,0,0","0.0501,0.0949,0.106,0.0726,0.0461,0.0823,0.0485,0.0455,0.101,0.0547,0.043,0.0589,0.1024,0.0506,0.0435","0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1","0.0356,0.0681,0.0778,0.0546,0.0337,0.062,0.0347,0.0326,0.0703,0.0388,0.0305,0.039,0.0729,0.0364,0.0313,0.0731,0.0565,0.0439,0.034,0.0741","0,1,1,1,0,1,0,0,1,0","0,1,0,1,0,0,0,1,0,0","Happy / Positive, Energetic / Motivated, Neutral / Indifferent","Happy / Positive, Energetic / Motivated, Neutral / Indifferent",-1,0,train
171,4375,2687,"anxious , restless , stressed , motivated , antsy",15/10/2024 17:21,7,TRUE,-1,2,,"0,1,0,0,0,0,0,1,1,0,0,0,0,2,0",,"0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0",,"0,1,0,0,0,0,3,0,1,0","0,0,0,1,4,0,0,0,0,0","Energetic / Motivated, Anxious / Worried","Energetic / Motivated, Anxious / Worried, Anxious / Worried, Anxious / Worried, Anxious / Worried",2,-1,train
171,4376,2688,"content , proud , accomplished , relaxed , comfortable",15/10/2024 22:01,7,TRUE,1,1,,"0,1,0,0,0,4,0,0,0,0,0,0,0,0,0",,"0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0",,"0,1,0,0,0,4,0,0,0,0","0,3,2,0,0,0,0,0,0,0","Happy / Positive, Calm / Relaxed","Happy / Positive, Happy / Positive, Happy / Positive, Calm / Relaxed, Calm / Relaxed",-2,1,train
171,4377,2689,"edgy , antsy , anxious , jittery , lively",16/10/2024 12:01,7,TRUE,-1,2,,"0,0,0,0,0,1,0,0,1,0,0,1,1,1,0",,"0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0",,"0,0,1,0,0,1,1,0,1,1","0,0,0,1,4,0,0,0,0,0","Energetic / Motivated, Anxious / Worried","Energetic / Motivated, Anxious / Worried, Anxious / Worried, Anxious / Worried, Anxious / Worried",0,0,train
171,4378,2690,"I am feeling tired , drained , and like I ' m losing steam and motivation for the rest of my work day . I ' ve been in back to back meetings and this last one with my client has been a bit tense . I am feeling like I ' m ready to be done for the day .",16/10/2024 17:21,7,FALSE,-1,2,"0.1424,0.0436,0.0502,0.1127,0.1311,0.0419,0.1376,0.137,0.0705,0.133","1,0,0,0,0,0,1,1,0,0,0,0,0,1,1","0.0911,0.0277,0.0322,0.0718,0.0814,0.0267,0.0864,0.0877,0.0452,0.085,0.0826,0.0788,0.0303,0.0874,0.0857","1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0","0.0721,0.0219,0.0288,0.0544,0.0639,0.0212,0.0686,0.0694,0.0373,0.0689,0.065,0.0642,0.0237,0.0693,0.0681,0.0287,0.0211,0.0627,0.0668,0.0241","1,0,0,0,1,0,1,1,0,1","1,0,0,0,1,0,1,0,0,0","Tired / Fatigued, Anxious / Worried, Annoyed / Angry","Tired / Fatigued, Anxious / Worried, Annoyed / Angry",3,-2,test
171,4379,2691,"calm , cozy , comfortable , happy , grateful",16/10/2024 22:01,7,TRUE,2,0,,"0,0,0,1,0,4,0,0,0,0,0,0,0,0,0",,"0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0",,"0,0,0,1,0,4,0,0,0,0","0,2,3,0,0,0,0,0,0,0","Happy / Positive, Calm / Relaxed","Happy / Positive, Happy / Positive, Calm / Relaxed, Calm / Relaxed, Calm / Relaxed",,,na
172,4401,2692,"Calm , Tired , Sleepy , Hungry , Stressed",23/10/2024 12:09,7,TRUE,1,2,,"0,0,0,1,0,0,0,0,0,0,0,0,0,1,3",,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0",,"1,0,0,1,1,0,1,1,0,0","2,0,1,0,1,0,0,0,0,1","Tired / Fatigued, Calm / Relaxed, Anxious / Worried, Unwell / Physical State","Tired / Fatigued, Tired / Fatigued, Calm / Relaxed, Anxious / Worried, Unwell / Physical State",-3,-2,train
172,4402,2693,"Lonely , Overwhelmed , Indifferent , Curious , Emotional",23/10/2024 17:07,7,TRUE,-2,0,,"0,0,1,0,0,0,0,1,0,0,1,1,1,0,0",,"0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1",,"1,0,2,0,1,0,0,0,0,1","0,0,0,0,1,2,0,2,0,0","Anxious / Worried, Sad / Lonely, Neutral / Indifferent","Anxious / Worried, Sad / Lonely, Sad / Lonely, Neutral / Indifferent, Neutral / Indifferent",4,0,train
172,4403,2694,"Calm , Energized , Hopeful , Motivated , Content",24/10/2024 12:18,7,TRUE,2,0,,"0,3,0,1,0,1,0,0,0,0,0,0,0,0,0",,"0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0",,"0,3,0,1,0,1,0,0,0,0","0,2,1,2,0,0,0,0,0,0","Happy / Positive, Calm / Relaxed, Energetic / Motivated","Happy / Positive, Happy / Positive, Calm / Relaxed, Energetic / Motivated, Energetic / Motivated",-4,0,train
172,4404,2695,"If I were to describe how Iâ€™m currently feeling , Iâ€™d say Iâ€™m navigating a mix of emotions . I ' m currently feeling somewhat stressed from work and emotionally drained . It has been a hectic period , and Iâ€™ve been juggling several tasks that seem to require more energy than I have right now . The constant deadlines and the pressure to perform have started to take a toll on me , both mentally and physically . I find myself struggling to keep up with the demands , which has left me feeling exhausted at the end of each day . On top of that , it has been harder to find time to unwind or relax properly , and it feels like my energy is being drained without much opportunity for recovery .\ n \ nEmotionally , it has also been a bit overwhelming . Iâ€™ve had a lot on my mind lately , and Iâ€™m starting to feel like Iâ€™m reaching my limit . Itâ€™s tough to find the right balance between managing my responsibilities and taking care of my emotional well-being . There are moments when I feel stretched thin , almost like Iâ€™m on autopilot just trying to",24/10/2024 17:07,7,FALSE,-2,0,"0.139,0.0466,0.0541,0.1185,0.1209,0.0444,0.1357,0.1303,0.0752,0.1353","1,0,0,0,0,0,1,1,0,1,0,0,0,1,0","0.09,0.0299,0.0351,0.0761,0.075,0.0285,0.0855,0.0849,0.0486,0.0873,0.0771,0.081,0.0328,0.0876,0.0807","1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0","0.0706,0.0235,0.0311,0.0582,0.059,0.0226,0.0675,0.0668,0.0398,0.0701,0.0602,0.065,0.0256,0.0692,0.0639,0.0304,0.0224,0.0647,0.0632,0.0261","1,0,0,0,1,0,1,1,0,1","1,0,0,0,1,1,0,0,0,1","Tired / Fatigued, Anxious / Worried, Sad / Lonely, Unwell / Physical State","Tired / Fatigued, Anxious / Worried, Sad / Lonely, Unwell / Physical State",2,0,train
